ticker,name_en,name_ko,filing_id,instrument_type,board_resolution_date,instrument_kind_ko,total_face_value_krw,coupon_rate_pct,maturity_rate_pct,maturity_date,strike_price_krw,strike_ratio_pct,strike_window_start,strike_window_end,refix_floor_price_krw,refix_floor_note,subscription_date,payment_date,private_placement
194370,JS Corporation,(주)제이에스코퍼레이션,20260626000541,CB,2026-06-26,무기명식 이권부 무보증 사모 영구 전환사채,20000000000,0,1,2056-07-06,11668,100,2027-07-06,2056-06-06,,,2026-07-06,2026-07-06,private
194370,JS Corporation,(주)제이에스코퍼레이션,20230921000321,EB,2023-09-21,무기명식 이권부 무보증 사모 교환사채,10000000000,0,0,2028-09-25,14708,100,2023-10-25,2028-08-25,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2023-09-25,2023-09-25,private
004910,"CHOKWANG PAINT CO.,LTD",조광페인트(주),20220120000395,CB,2022-01-18,무기명식 무이권부 무보증 사모 전환사채,10000000000,0,0,2027-01-26,10279,100,2023-01-26,2026-12-26,,,2022-01-20,2022-01-26,private
004910,"CHOKWANG PAINT CO.,LTD",조광페인트(주),20220120000407,EB,2022-01-18,무기명식무보증사모교환사채,10000000000,0,0,2027-01-26,11350,100,2022-02-26,2026-12-26,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2022-01-20,2022-01-26,private
004910,"CHOKWANG PAINT CO.,LTD",조광페인트(주),20240124000413,EB,2024-01-24,무기명식 무보증 사모 교환사채,10000000000,0,0,2029-01-26,6840,100,2024-02-26,2029-01-19,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2024-01-26,2024-01-26,private
004910,"CHOKWANG PAINT CO.,LTD",조광페인트(주),20251215000335,EB,2025-12-15,무기명식 이권부 무보증 사모 교환사채,6825160749,0,0,2030-12-23,5801,100,2025-12-30,2030-11-23,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-17,2025-12-23,private
253590,Neosem Inc.,(주)네오셈,20210309000388,CB,2021-03-09,무기명식 이권부 사모 전환사채,22000000000,0,0,2026-03-11,3546,100,2022-03-11,2026-02-11,,,2021-03-11,2021-03-11,private
253590,Neosem Inc.,(주)네오셈,20251219000433,EB,2025-12-19,무기명식 무보증 사모 교환사채,10000000000,0,0,2028-12-29,11530,100,2026-01-29,2028-11-29,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-29,2025-12-29,private
083310,"LOTVacuum.Co.,Ltd.",(주)엘오티베큠,20190510000708,CB,2019-05-10,무기명식 무보증 사모 전환사채,20000000000,0,0,2024-05-14,11113,100,2020-05-14,2024-04-14,,,2019-05-14,2019-05-14,private
083310,"LOTVacuum.Co.,Ltd.",(주)엘오티베큠,20170227000388,CB,2017-02-24,무기명식 무보증 사모 전환사채,10000000000,0,0,2022-02-28,13904,100,2018-02-28,2022-01-28,,,2017-02-28,2017-02-28,private
009270,SHINWON CORPORATION,(주)신원,20150722000255,CB,2015-07-22,국내 무기명식 이권부 무보증 사모 전환사채,35000000000,2,5.5,2019-08-06,1875,100,2016-08-07,2019-07-06,,,2015-07-24,2015-08-06,private
009270,SHINWON CORPORATION,(주)신원,20200904000317,CB,2020-09-04,국내 무기명식 이권부 무보증 사모 전환사채,25000000000,2,3,2023-09-08,1465,100,2021-09-08,2023-09-05,1030,,2020-09-08,2020-09-08,private
009270,SHINWON CORPORATION,(주)신원,20220908000402,CB,2022-08-25,국내 무기명식 이권부 무보증 사모 전환사채,25000000000,2.75,3.5,2026-09-15,1730,100,2023-09-15,2026-08-15,1215,,2022-09-15,2022-09-15,private
058610,"SPG CO., LTD",(주)에스피지,20190613000193,CB,2019-06-13,무기명식 무보증 사모 전환사채,10000000000,0,0,2022-06-14,8540,100,2020-06-14,2022-05-14,,,2019-06-14,2019-06-14,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20190129000336,CB,2019-01-29,무기명식 이권부 무보증 전환사채,14500000000,0,4.5,2022-01-30,4885,100,2020-01-30,2021-12-30,,,2019-01-29,2019-01-30,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20210903000237,CB,2021-09-03,무기명식 이권부 무보증 사모 전환사채,15000000000,0,1,2026-09-13,5603,100,2022-09-13,2026-08-13,3923,,2021-09-07,2021-09-13,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20200203000173,CB,2020-01-31,무기명식 이권부 무보증 전환사채,4700000000,1,4,2022-02-03,4904,100,2021-02-03,2023-01-03,,,2020-02-03,2020-02-03,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20240207000622,CB,2024-02-07,무기명식 이권부 무보증 사모 전환사채,15000000000,0,1.5,2029-02-14,3548,100,2025-02-14,2029-01-14,2484,,2024-02-13,2024-02-14,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20260402002645,CB,2026-04-02,무기명식 이권부 무보증 사모 전환사채,14500000000,0,1,2031-04-10,2740,100,2027-04-10,2031-03-10,2192,,2026-04-10,2026-04-10,private
177830,"PAVONINE CO., LTD.",(주)파버나인,20181213000152,BW,2018-12-13,"무기명식 이권부 무보증 비분리형 사모
신주인수권부 사채",9500000000,0,4.5,2021-12-14,5009,100,2019-12-14,2021-11-14,,,2018-12-13,2018-12-14,private
099430,"BioPlus Co., Ltd",바이오플러스 주식회사,20201126000359,CB,2020-11-26,무기명식 이권부 무보증 사모 전환사채,5000000000,1,3.5,2023-11-30,32054,100,2020-12-01,2023-11-29,,,2020-11-27,2020-11-30,private
099430,"BioPlus Co., Ltd",바이오플러스 주식회사,20241105000107,CB,2024-07-29,무기명식 이권부 무보증 사모 전환사채,60000000000,0,1.5,2029-07-31,6550,100,2025-07-31,2029-06-30,4585,,2024-07-31,2024-07-31,private
083500,"FNS TECH. Co.,Ltd.",에프엔에스테크(주),20150528000217,CB,2015-05-27,"기명식 무보증
원화사모전환사채",1500000000,1,5,2018-11-30,6000,100,2015-06-02,2018-11-29,,,,2015-06-01,private
083500,"FNS TECH. Co.,Ltd.",에프엔에스테크(주),20160621000119,CB,2016-06-21,"기명식 무보증
원화사모전환사채",1500000000,1,3,2018-06-23,6000,100,2016-06-25,2018-06-22,,,,2016-06-24,private
083500,"FNS TECH. Co.,Ltd.",에프엔에스테크(주),20180419000576,BW,2018-04-19,무기명식 이권부 무보증 신주인수권부사채,6000000000,0,3,2021-04-20,6131,100,2019-04-20,2021-03-20,,,2018-04-20,2018-04-20,private
083500,"FNS TECH. Co.,Ltd.",에프엔에스테크(주),20210721000059,EB,2021-07-21,무기명식 이권부 무보증사모 교환사채,4500000000,0,0,2024-08-12,15000,100,2021-08-13,2024-07-12,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2021-07-23,2021-08-12,private
083500,"FNS TECH. Co.,Ltd.",에프엔에스테크(주),20240619000385,EB,2024-06-19,무기명식 이권부 무보증 사모 교환사채,9570000000,0,2,2029-06-25,16500,100,2024-07-25,2029-05-25,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2024-06-21,2024-06-25,private
204020,"GRITEE, Inc.",(주)그리티,20181029000322,CB,2018-10-19,무기명식 이권부 무보증 사모 전환사채,4000000000,0,1,2021-11-02,10787,100,2019-11-02,2021-10-02,,,2018-10-23,2018-11-02,private
122640,"YEST Co.,Ltd.",(주)예스티,20190305000526,CB,2019-03-05,무기명식 이권부 무보증 사모 전환사채,20000000000,0,0,2024-03-07,10087,100,2020-03-07,2024-02-07,,,,2019-03-07,private
122640,"YEST Co.,Ltd.",(주)예스티,20170529000285,CB,2017-05-29,무기명식 이권부 무보증 사모 전환사채,30000000000,0,0,2022-05-31,32825,100,2018-05-31,2022-04-30,,,2017-05-31,2017-05-31,private
122640,"YEST Co.,Ltd.",(주)예스티,20230417000420,CB,2023-04-17,무기명식 이권부 무보증 사모 전환사채,35000000000,0,5,2028-04-19,10191,100,2024-04-19,2028-03-19,7134,,2023-04-19,2023-04-19,private
122640,"YEST Co.,Ltd.",(주)예스티,20230421000210,CB,2021-05-04,무기명식 이권부 무보증 사모 전환사채,20000000000,0,0,2026-05-14,15764,100,2022-05-14,2026-04-14,11034,,,2021-05-14,private
122640,"YEST Co.,Ltd.",(주)예스티,20251209000178,EB,2025-12-04,무기명식 이권부 무보증 사모 교환사채,15425914821,0,0,2030-12-12,19937,100,2025-12-19,2030-11-12,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-12,2025-12-12,private
100030,"Inzisoft Co., Ltd.",(주)인지소프트,20200428000858,EB,2020-04-28,무기명식 이권부 무보증 사모교환사채,10350000000,1,7,2023-05-04,34500,100,2020-05-08,2023-04-04,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2020-04-28,2020-05-04,private
036810,FINE SEMITECH Corp.,(주)에프에스티,20160721000396,CB,2016-07-21,무기명식 무보증 사모 전환사채,15000000000,0,2,2019-07-25,4445,100,2017-07-25,2019-06-25,,,2016-07-25,2016-07-25,private
036810,FINE SEMITECH Corp.,(주)에프에스티,20250917000093,EB,2025-09-17,무기명식 무보증 사모 교환사채,20000000000,0,0,2030-09-25,32413,100,2025-10-02,2030-08-25,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-09-25,2025-09-25,private
036810,FINE SEMITECH Corp.,(주)에프에스티,20230403000604,EB,2023-04-03,무기명식 이권부 무보증 사모 교환사채,15000000000,0,0,2026-04-04,25350,100,2023-04-11,2026-03-04,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2023-04-04,2023-04-04,private
196700,"WAPS Co., Ltd.",(주)웹스,20191011000135,CB,2019-10-11,무기명식 무보증 사모 전환사채,2000000000,0,2.5,2021-10-15,3717,100,2016-10-15,2021-09-15,,,2015-10-15,2015-10-15,private
173940,"FNC ENTERTAINMENT Co., Ltd.",(주)에프엔씨엔터테인먼트,20190308000877,CB,2019-03-08,무기명식 이권부 무보증 사모 전환사채,15000000000,0,2.5,2024-03-12,10216,100,2020-03-12,2024-02-12,,,,2019-03-12,private
173940,"FNC ENTERTAINMENT Co., Ltd.",(주)에프엔씨엔터테인먼트,20210506000446,CB,2021-05-06,무기명식 이권부 무보증 사모 전환사채,7000000000,0,2,2026-05-06,5809,100,2022-05-06,2026-04-06,4648,,2021-05-06,2021-05-06,private
173940,"FNC ENTERTAINMENT Co., Ltd.",(주)에프엔씨엔터테인먼트,20241004000312,CB,2024-10-04,무기명식 이권부 무보증 사모 전환사채,20000000000,2,2,2029-10-04,3561,100,2025-10-04,2029-09-04,2849,,2024-10-04,2024-10-04,private
173940,"FNC ENTERTAINMENT Co., Ltd.",(주)에프엔씨엔터테인먼트,20260511000523,CB,2026-04-20,무기명식 이권부 무보증 사모 전환사채,12000000000,3,3,2031-05-19,4638,100,2028-05-19,2031-04-19,3711,,2026-05-19,2026-05-19,private
229500,"NovMetaPharma Co., Ltd.",(주)노브메타파마,20210819000333,CB,2021-08-18,무기명식이권부무보증사모전환사채,3000000000,0,4,2025-08-20,24056,100,2022-08-20,2025-08-04,16840,,2021-08-18,2021-08-20,private
011810,STX CORPORATION,(주)STX,20190801000388,CB,2019-08-01,무기명식 이권부 무보증 사모전환사채,6500000000,0,0,2020-09-02,9624,100,2020-08-02,2020-08-09,,,2019-08-02,2019-08-02,private
011810,STX CORPORATION,(주)STX,20190801000432,CB,2019-08-01,무기명식 이권부 무보증 사모전환사채,2300000000,0,0,2022-08-05,9624,100,2020-08-05,2022-07-05,,,2019-08-02,2019-08-05,private
011810,STX CORPORATION,(주)STX,20190319000596,CB,2019-03-18,무기명식 이권부 무보증 사모전환사채,10000000000,5,5,2049-03-18,16276,100,2020-03-18,2049-02-18,,,2019-03-18,2019-03-18,private
011810,STX CORPORATION,(주)STX,20200624000439,CB,2020-06-24,"무기명식 이권부 무보증
사모전환사채",10000000000,5,,2050-06-29,6056,100,2021-06-29,2050-05-29,,,2020-06-24,2020-06-29,private
011810,STX CORPORATION,(주)STX,20190426000166,CB,2019-04-26,"무기명식 이권부 무보증
사모전환사채",5000000000,5,,2049-04-26,15089,100,2020-04-26,2049-03-26,,,2019-04-26,2019-04-26,private
011810,STX CORPORATION,(주)STX,20190513000088,CB,2019-05-13,"무기명식 이권부 무보증
사모전환사채",10200000000,5,,2049-05-13,13798,100,2020-05-13,2049-04-13,,,2019-05-13,2019-05-13,private
011810,STX CORPORATION,(주)STX,20200407002831,CB,2020-04-06,"무기명식 이권부 무보증
사모전환사채",10000000000,5,,2050-04-28,4810,100,2021-04-28,2050-03-28,,,2020-04-09,2020-04-28,private
011810,STX CORPORATION,(주)STX,20241115000316,CB,2024-11-15,"무기명식 이권부 무보증 
사모 전환사채",13000000000,5,,2054-11-15,4842,100,2025-11-15,2054-10-15,,,2024-11-15,2024-11-15,private
243840,"SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.",신흥에스이씨(주),20181129000502,CB,2018-11-19,무기명식 무보증 사모 전환사채,50000000000,0,0,2023-11-21,43194,100,2019-11-21,2023-10-21,,,2018-11-21,2018-11-21,private
006260,LS Corp.,(주)LS,20220830001465,EB,2022-05-19,"무기명식 이권부 무보증
사모 교환사채",470607070087,2.5,2.5,2027-08-30,40513,100,2024-01-01,2027-08-20,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2022-08-30,2022-08-30,private
006260,LS Corp.,(주)LS,20250516000417,EB,2025-05-16,"무
기명식 이권부 무보증 
사모 교환사채",65000000000,0,2,2030-06-02,167800,100,2025-12-02,2030-05-02,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-06-02,2025-06-02,private
060720,"KH VATEC Co., LTD",(주)케이에이치바텍,20181115000211,CB,2018-11-15,무기명식 무보증 사모 전환사채,17000000000,0,0,2023-11-19,8814,100,2019-11-19,2023-10-19,,,2018-11-19,2018-11-19,private
060720,"KH VATEC Co., LTD",(주)케이에이치바텍,20170626000267,CB,2017-06-23,무기명식 이권부 무보증 사모 전환사채,15000000000,0,0,2022-06-27,12217,100,2018-06-27,2022-05-27,,,2017-06-27,2017-06-27,private
060720,"KH VATEC Co., LTD",(주)케이에이치바텍,20210906000292,EB,2021-09-06,무기명식 무보증 사모 교환사채,33500000000,0,0,2026-09-08,33500,100,2021-09-16,2026-08-08,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2021-09-08,2021-09-08,private
060720,"KH VATEC Co., LTD",(주)케이에이치바텍,20250912000464,EB,2025-09-12,무기명식 이권부 무보증 사모 교환사채,25023120000,0,0,2030-09-22,15258,100,2025-10-22,2030-08-22,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-09-22,2025-09-22,private
278280,"Chunbo Co., Ltd.",(주)천보,20220221000951,CB,2022-02-18,무기명식 무이권부 무보증 사모 전환사채,250000000000,0,0,2027-02-22,318150,100,2023-02-22,2027-01-22,,,2022-02-22,2022-02-22,private
278280,"Chunbo Co., Ltd.",(주)천보,20241128000632,CB,2024-11-27,무기명식 이권부 무보증 사모 전환사채,200000000000,0,2,2029-11-29,43541,100,2025-11-29,2029-10-29,30479,,2024-11-29,2024-11-29,private
278280,"Chunbo Co., Ltd.",(주)천보,20220222002020,BW,2022-02-18,무기명식 무이권부 사모 비분리형 신주인수권부사채,50000000000,0,0,2027-02-22,318150,100,2023-02-22,2027-01-22,,,2022-02-22,2022-02-22,private
278280,"Chunbo Co., Ltd.",(주)천보,20241118000118,BW,2024-11-18,무기명식 이권부 무보증 비분리형사모 영구 신주인수권부사채,100000000000,0,0,2054-11-20,41743,100,2025-11-20,2054-10-20,,,2024-11-20,2024-11-20,private
003350,"HANKOOK COSMETICS MANUFACTURING CO.,LTD",(주)한국화장품제조,20251001000573,EB,2025-10-01,무기명식 무보증 사모  교환사채,58155484167,0,0,2030-10-14,64119,100,2025-10-21,2030-09-14,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-10-14,2025-10-14,private
046940,"Woowon Development Co., Ltd.",우원개발(주),20170615000327,CB,2017-06-15,무기명식 이권부 담보부 사모 전환사채,15000000000,0,1,2022-06-16,5647,100,2018-06-16,2022-05-16,,,2017-06-16,2017-06-16,private
044960,"Eagle Veterinary Technology Co.,Ltd",(주)이글벳,20251215000267,EB,2025-12-15,무기명식 무보증 사모 교환사채,1776212240,0,0,2030-12-23,4840,100,2026-01-23,2030-11-23,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-23,2025-12-23,private
365270,"curacle co., ltd.",(주)큐라클,20230628000264,CB,2023-06-26,무기명식 이권부 무보증 사모 전환사채,20000000000,0,3,2028-06-28,10567,100,2024-06-28,2028-05-28,7397,,2023-06-28,2023-06-28,private
025320,Synopex Inc.,(주)시노펙스,20180326000499,CB,2018-03-26,무기명식 무보증 사모전환사채,11000000000,1,4,2021-03-26,4270,100,2019-03-26,2021-02-26,,,2018-03-26,2018-03-26,private
025320,Synopex Inc.,(주)시노펙스,20170629000424,CB,2017-06-29,무기명식 무보증 사모전환사채,10000000000,1,4.3,2020-06-30,1944,100,2018-06-30,2020-06-29,,,2017-06-30,2017-06-30,private
025320,Synopex Inc.,(주)시노펙스,20210226003618,CB,2021-02-26,국내 무기명식 이권부 무보증 사모 전환사채,15000000000,0,0,2026-03-03,4155,100,2022-03-03,2026-02-03,2910,,2021-03-03,2021-03-03,private
025320,Synopex Inc.,(주)시노펙스,20160304000408,EB,2016-03-04,,,,,,,,,,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",,,private
254120,"XAVIS CO., Ltd.",(주)자비스,20210624000252,BW,2021-06-24,무기명식 이권부 무보증 비분리형 사모 신주인수권부사채,6000000000,0,0,2026-06-28,2558,100,2022-06-28,2026-05-28,2175,,2021-06-28,2021-06-28,private
010820,"FIRSTEC CO.,LTD.",퍼스텍(주),20180726000004,CB,2018-07-25,무기명식 이권부 모보증 사모 전환사채,16000000000,0,0,2023-07-27,4021,100,2019-07-27,2023-06-27,,,2018-07-27,2018-07-27,private
032280,SamIl,(주)삼일,20240412002972,CB,2024-04-12,무기명식 이권부 무보증 사모 전환사채,8000000000,4.6,4.6,2027-04-18,2000,100,2025-04-18,2027-03-18,,,2024-04-16,2024-04-18,private
001550,"CHOBI CO.,LTD",(주)조비,20150427000738,CB,2015-04-27,무기명식 이권부 무보증 사모 전환사채,15000000000,0,1.5,2018-04-29,12852,100,2016-04-29,2018-03-29,,,2015-04-29,2015-04-29,private
005030,"PUSAN CAST IRON CO.,LTD",부산주공(주),20180906000264,CB,2018-09-06,무기명식 이권무 무보증 사모 전환사채,1855000000,3,5,2021-09-07,780,100,2019-09-07,2021-08-07,,,2018-09-07,2018-09-07,private
005030,"PUSAN CAST IRON CO.,LTD",부산주공(주),20180313000799,CB,2018-03-13,무기명식 이권무 무보증 사모 전환사채,5000000000,3,5,2021-03-14,1677,100,2019-03-14,2021-02-14,,,2018-03-14,2018-03-14,private
005030,"PUSAN CAST IRON CO.,LTD",부산주공(주),20171024000070,CB,2017-09-28,국내 무기명식 이권부 무보증 공모 전환사채,9000000000,1,4,2020-10-31,1251,100,2017-11-30,2020-09-30,,,2017-10-26,2017-10-31,public
005030,"PUSAN CAST IRON CO.,LTD",부산주공(주),20170721000238,CB,2017-07-21,무기명식 이권부 무보증 사모 전환사채,4000000000,2,5,2021-07-25,1817,100,2018-07-25,2021-06-25,,,2017-07-25,2017-07-25,private
005030,"PUSAN CAST IRON CO.,LTD",부산주공(주),20160427000666,CB,2016-04-27,무기명식 이권부 모부증 사모 전환사채,7000000000,3,5,2020-04-29,1975,100,2017-04-29,2020-03-29,,,,2016-04-29,private
