ticker,company_name_en,name_english,name_arabic,title,category,rank_order
ADIB,Abu Dhabi Islamic Bank,Maher Moustafa Mahmoud Mohamed Elroz,ماهر مصطفى محمود محمد الرز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Afzal Khanani Wali Muhammad Khanani,افضل خاناني والي محمد خاناني,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Suaad Khamis Awadh Al Ameri,سعاد خميس عوض العامرى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmad Zouheir Sawda,احمد زهير السوده,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed Ali Mubarak Abdulla Alshebibi,محمد على مبارك عبدالله الشبيبى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Navas Kolakkathil Kallayath, نفاس كولاكاثيل كالاياث,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Sultan Ali Abdulla Ahmed Almarzooqi,سلطان علي عبدالله احمد المرزوقي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Raad Maher Ganj Shukri,رعد ماهر كنج شكرى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Tamara Matrouk,تامارا متروك,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,عامر محمد عبدالله ظاهر,عامر محمد عبدالله ظاهر,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Shakoor Ahmed Padela,شكور احمد باديله,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Asad Zaman Khan,اسد زمان خان,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Antonio Maria Peramo Ruiz,انطونيو ماريا بيرامو رويز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Elhoussine El Idrissi,الحسين الادريسى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ashraf Ahmad M Oweis,اشرف احمد محمود عويس,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Philip Andrew Clarke,فيليب اندريو كلارك,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Haresh Moti Thadhani Moti Tejumal Thadhani,هاريش موتى تادانى موتى تجمول تادانى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank, Shuaa Yousef Mohamed Ali Alshehhi,شعاع يوسف محمد علي الشحي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hussain Abdelaziz Jasim Abdallah Kashwani,حسين عبدالعزيز جاسم عبدالله كشوانى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Adnan Ul Haque,عدنان اول الحق,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Daniel Stuart Young,دانيل ستوارت يونج,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed Jeridi,محمد جريدى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MOHAMMAD OSAMA ABED MANSOUR,محمد اسامه عبد منصور,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,HALA MARWAN HASSAN ALI ELKHATIB,هلا مروان حسان الخطيب,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank, NOUSHAD NALAGATH PUTHIYAPURA,نوشاد نالاجات بوتيبورا,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,SAI RAHUL PRASAD CHINTAKINDI,ساى راهول براساد شينتاكيندى كيشان براساد شينتاكيندى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,NABEEL NAWAZ,نبيل نواز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,VIKRAM BHALLA PRAMOD KUMAR BHALLA,فيكرام بهالا برامود كومار بهالا,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmed Ebrahim Mohamed Mollaabdulla Alhammadi,احمد ابراهيم محمد ملاعبدالله الحمادي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ibrahim M Badia Chakfeh,ابراهيم محمد بديع شقفه,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Manu Anand Raj Kumar Anand,مانو اناند راج كومار اناند,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,shahab hasan syed ,شهاب حسن سيد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hiresn Mohanbhai raghuvanshi,هيرين موهانبهاى راغوفانشى  ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Bino abraham thomas thayil abrahan thomas,بينو ابراهام توماس تايل ابراهام توماس,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,sameem abdul majid,سميم  عبدالماجد عبدالماجد ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Christopher Arokiaraj Gnanathiraviam,كريستوفير اروكياراج جناناتيرافيام,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,ALYA MAHMOOD RAHMA ABDULLA ALKHOORI,علياء محمود رحمه عبدالله الخوري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Manal sari hamed yusuf meshal,منال سرى حامد يوسف مشعل,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Badour khalid ahmed abdulla aljaberi,بدور خالد احمد عبدالله الجابري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hamza pervez muhammad pervez ,حمزه برفيز محمد برفيز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Akash gul murli lal basantani,اكاش كل مورلى لال بسنانتني,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed mohd bassam alsyoufi,محمد محمد بسام السيوفى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Muna ashok manohar salvi,منى اشوك منوهر سالفي  ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Tareefa majed meftah salem almansoori,طريفه ماجد مفتاح سالم المنصوري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Sara Mohamed ali muhsen almessabi,سارة محمد علي محسن المصعبي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ali Jawad Walji Muhammad Raza Walji,على جواد وجهي محمد رضا والجى ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,HABIB UR REHMAN LIAQAT ALI,حبيب الرحمن لياقت على,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmed nassef abdelsamed ahmed ,احمد ناصف عبدالصمد احمد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Aaesha saeed ali alkas alshehhi,عائشه سعيد على الكاس الشحي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Muhammad waqas khan jamshaid anwar khan,محمد وقاص خان جمشيد انور خان,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Nassir Abdulla mohamed hasan Alameeri,ناصر عبدالله محمد حسن الأميري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,diana faour,دينا علي  فاعور,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,nazha mohammed,نزهى على محمد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ruba fathi saleem alaswad,ربى فتحي سليم الاسود,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohsin Aikal  mehboob abdul sattar aikal,محسن ايكل محبوب عبد ستار ايكل  ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Muhammad aimash muhammad iqbal ahmad,محمد اعمش محمد اقبال ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,manal mohammed yaselm saleh ishaq,منال محمد يسلم صالح اسحاق ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hussein  hassan mohamed shafik,حسين حسن محمد شفيق,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Alya Ahmed Mohamed khamis almemari,علياء احمد محمد خميس المعمري ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Nasr Habashy mohammed mohammed abdou,نصر حبشى محمد محمد عبدو,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,muhammad Asim muhammad kamal,محمد علصم محمد كمال,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Turpti agrawal rakesh agrawal,تروبتى اجراوال راكيش اجراوال ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,elie antonie hayek,ايلى انطوان الحايك,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,soykan demir,سويكان ديمير,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,yousaf naseer ahmad ahmad ,يوسف نصير احمد احمد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmed Abdulla Mohammed Saeed Aljaberi,احمد غبدالله محمد سعيد الجابري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank, sanjay choudhary sanwar mal choudhary, سنجاي شوهدراسنوار مال شوهدرا   ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,mohnad salmi, محند سالمى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,seddik barkaoui, صديق ابن احمد البركاوي ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Said tariki,سعيد الطارقى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Salman Irshad irshad ahmed al qureshi,سلمان ارشاد ارشاد احمد القرشي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Fawad Taufique taufique habib,فواد توفيق توفيق حبيب,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ayjaz husain hingwala mohamed hussain hingwala,  اعجاز حسين هينجولا محمد حسين اعجاز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Maha M H Shaat,مها منذر حلمي شعت ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Omar Mohammed Omar Sharif,عمر محمد عمر شريف,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Abdulla Yousuf Mohd Abdulrazaq AL bastaki,عبدالله يوسف محمد عبدالرزاق البستكي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,AHMED OBAD AHMED AL MUBARAK,احمد عباد احمد المبارك,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mazen Zahed,مازن زاهد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmed Ateeq Ali sultan Al dhaheri,احمد عتيق علي سلطان الظاهري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Jayaram kartik subramanian jayaram,جايارام كاتريك سوبرامنيان جايارام,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed Fouad Mohamed Khalil Hamouda,محمد فؤاد محمد خليل حموده,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mahmoud Mohamad Said,محمود محمد سعيد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Yousuf Ebraheim Yousuf Ahmed Al Mohamed ,يوسف ابراهيم يوسف احمد ال محمد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Talal Dib,طلال اسعد ديب,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ameen Ali Oqlaha Harhashah,امين على عقله حراحشه,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Bashar Abdul Rahim Arar,بشلر عبدالرحيم عرار,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ahmad Kamel Younes,احمد كامل يونس,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,SHEHAN MIRISSA ARACHCHIGE,شيهان ميريسا اراششيجى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MIRA FADI ASSAF,ميرا فادى عساف,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,ZIAD BAIG NADIM AKHTAR BAIG,زياد بيج نديم اختر بيج,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,EMAD SAMI HAMED DWEEKAT,عماد سامى حامد دويكات,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,NICO GOUS,نيكو غوث,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,خليفة علي احمد علي احمد المهيري,خليفة علي احمد علي احمد المهيري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MEERA SAIF ABDULHAMEED ZAIDGHALIB SAIF,ميره سيف عبدالحميد زيدغالب سيف,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,JASSIM ALIKKAL ABDUL LATHEEF,جاسم اليكال عبداللطيف,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,وصايف علي محمد راشد الشتيري,وصايف علي محمد راشد الشتيري,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,امنه عبدالله سعيد سالم جمعه النعيمي,امنه عبدالله سعيد سالم جمعه النعيمي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,NIJANTHAN RAVICHANDRAN RAVICHANDRAN,نيجانتان رافيشاندران رافيشاندران,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,KRISHNA KUMAR VENUGOPAL DAMODARAN VENUGOPAL,كريشنا كومار فينوجوبال داموداران فينوجوبال,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MAHMOOD KHAIRI A MAHD AL ALI,محمود خيرى عبدالمجيد محمود العلى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,BHANU PRABHAKAR CHOWDARY BORRA BORRA SUBBA RAO,بهانو برابهاكار شودرى بورا بورا سوبا راو,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,TAQI AZAD AZAD ALI HUSSAIN ALARAKHIA,تقى ازاد ازاد على حسين الاراخيا,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,KENAN R A ALSABE,كنان رياض احمد السبع,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MEERA SALAH AHMED ABDULAZIZ ALSABBAGH,ميرا صلاح احمد عبدالعزيز الصباغ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MOHAMED FAWZY ABDELHAMID ABDELNABY,محمد فوزى عبدالحميد عبدالنبى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mansoor Ahmed Memon ahmed memon,منصور احمد ميمون منظور ميمون,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Padraig peter bell,بادرايج بيتر بيل,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,اليازيه محمد راشد محمد بن صباح الرميثي,اليازيه محمد راشد محمد بن صباح الرميثي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MOHAMED ABDELBASSET MOHAMED ABDOU,محمد عبدالباسط محمد عبده,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,AKIF INCE,عاكف انسى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Kevin Rene Edmond Giersch,كيفن رينيه ادموند جيرش,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed Iyoob Lafirdeen,محمد ايوب لفيردين,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Rasha Handhal,رشا حنظل ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mudassir Iqbal Sheikh Iqbal Muhammad Sheikh,مدثر اقبال شيخ اقبال محمد شيخ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Kamran Sheikh,كامران شيخ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohammed Iqbal Hussain Goury Ali Hussain Goury,محمد اقبال حسين جورى على حسين جورى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Prajjwal Kumar Pradip Kumar ,براجوال كومار برراديب كومار,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ambarish Srinivasan Srinivasan,امباريش سرينيفاسان ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hani Daou,هانى ضو,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Hazza Abdulla Mohamed Khalfan AlHammadi,هزاع عبدالله محمد خلفان الحمادي,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohamed Aly Abdou Mansour,محمد على عبده منصور,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Abdus Saboor ,ابدوس صبور ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Vikram Mosali Reddy Mosali Sadasiva Reddy,فيكرام موسالى ريدى موسالى ساداسيفا ريدى,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mahmoud Mohamed Mokhtar Mohamed Eldeyarby,محمود محمد مختار محمج الدياربى ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Ikramur Rahman Falahi Ziaur Rahman,  اكرام الرحمن فلاحي ضياء,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Sami Yaser Mohammed Al Masharqa,سامى ياسر محمد المشارقه,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,MUHAMMAD WISSAM SAYAH ALKHABBAZ,محمد وسام صياح الخباز,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Faisal Imran Imran Ahmed ,فيصل عمران عمران احمد,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Mohammad Bilal Mohammad Iqbal Shiekh Shiekh,محمد بلال محمد اقبال شيخ شيخ ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Shaza Abusham,شذى ابو شام,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Jassim Ahmed Khan Mahadik ,جاسم احمد خان ماهديك,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Muhammad Yasin Muhammad Ismail,محمد ياسين محمد اسماعيل ,Others,Unclassified,19
ADIB,Abu Dhabi Islamic Bank,Azim Chaand Sab Shaik ,عظيم تشاند ساب شيخ,Others,Unclassified,19
ADNH,Abu Dhabi National Hotels Co.,Khalaf Sultan Rashed Saeed Al Dhaheri ,خلف سلطان راشد سعيد الظاهري,Chairman,Board,1
ADNH,Abu Dhabi National Hotels Co.,Sheikh Ahmed Mohammed Sultan Suroor Aldhahiri ,الشيخ أحمد محمد سلطان سرور الظاهري,Vice Chairman,Board,2
ADNH,Abu Dhabi National Hotels Co.,KHALID ANIB,خالد انيب,CE/ CEO,Management,5
ADNH,Abu Dhabi National Hotels Co.,Rami Naim Almuhtaseb,رامي نعيم المحتسب ,Top Management,Management,10
ADNH,Abu Dhabi National Hotels Co.,Mohamed Khalaf Ahmed Khalaf Alotaiba,محمد خلف أحمد خلف العتيبة,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Alaa Mohamed Ata Khaleel Eraiqat,علاء محمد عطا خليل عريقات,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Darwish Ahmed Darwish Ahmed Alketbi,درويش أحمد درويش أحمد الكتبي ,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Khalaf Sultan Rashed Saeed Al Dhaheri ,خلف سلطان راشد سعيد الظاهري,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Hamad Matar Mohammed Salmeen Alshamsi, حمد مطر محمد سالمين الشامسي,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Rauda Abdulla Sorour Aldhaheri,روضه عبدالله سرور الظاهري ,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Mohammed Ateeq Murad Abdulla Alblooshi,محمد عتيق مراد عبدالله البلوشي,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Ameena Hussain Ahmed Thabet,أمينة حسين أحمد ثابت,Board Member,Board,11
ADNH,Abu Dhabi National Hotels Co.,Naseem Hussein Ahmed Al Hamed,نسيم حسين أحمد الحامد,Board Secretary,Unclassified,12
ADNH,Abu Dhabi National Hotels Co.,Mina Lafoui, مينه لعفوي,Others,Unclassified,19
