ticker,name_en,name_ko,filing_id,filed_on,person_name,is_registered_officer,title,relationship,shares_held,shares_change,stake_pct,stake_change_pct
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001807,2024-11-29,인유성,registered,대표이사,-,54936,27468,0.33,0.01
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001816,2024-11-29,윤흥열,registered,감사,-,20486,10486,0.12,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001824,2024-11-29,이충희,registered,사내이사,-,5368,2684,0.03,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001887,2024-11-29,유제웅,unregistered,업무혁신담당,-,2168,1084,0.01,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001825,2024-11-29,김성일,registered,기타비상무이사,-,25000,12500,0.15,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20241129001832,2024-11-29,김경열,unregistered,"렌터카사업부장,
여행사업부장",-,8998,5069,0.05,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20250117000339,2025-01-17,김성일,registered,기타비상무이사,-,25000,0,0.15,0
038390,"RedcapTour Co., Ltd.",(주)레드캡투어,20260108000540,2026-01-08,윤영덕,unregistered,상무,-,720,720,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20241108000528,2024-11-08,황학구,unregistered,상무보,-,4500,4500,0.01,0.01
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20241108000505,2024-11-08,공지태,unregistered,상무보,-,300,300,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20251029000373,2025-10-29,현대홀딩스컴퍼니,,-,사실상지배주주,5622619,-1904761,14.38,-4.88
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20251111000363,2025-11-11,김동욱,unregistered,상무이사,-,4315,4315,0.01,0.01
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20251111000361,2025-11-11,현대홀딩스컴퍼니,,-,사실상지배주주,7868159,2245540,20.13,5.75
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20251111000364,2025-11-11,김기남,unregistered,상무보,-,800,800,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20251216000149,2025-12-16,국민연금공단,,-,10%이상주주,3920394,3920394,10.03,10.03
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260105000271,2026-01-05,국민연금공단,,-,10%이상주주,4173479,253085,10.68,0.65
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260317000475,2026-03-17,국민연금공단,,-,10%이상주주,3900070,-273409,9.98,-0.7
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260626000453,2026-06-26,국민연금공단,,-,10%이상주주,3915526,3915526,10.02,10.02
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260703000059,2026-07-03,국민연금공단,,-,10%이상주주,3895716,-19810,9.97,-0.05
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000026,2026-07-13,김동욱,unregistered,상무이사,-,4815,500,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000028,2026-07-13,안병욱,unregistered,상무이사,-,4760,500,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000032,2026-07-13,박상훈,unregistered,상무이사,-,500,500,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000034,2026-07-13,김진규,unregistered,상무보,-,2504,446,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000035,2026-07-13,장형석,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000037,2026-07-13,염규상,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000039,2026-07-13,배성준,unregistered,상무보,-,1990,420,0.01,0.01
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000043,2026-07-13,공지태,unregistered,상무보,-,720,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000045,2026-07-13,김교민,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000047,2026-07-13,정재현,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000050,2026-07-13,최윤영,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000051,2026-07-13,황학구,unregistered,상무보,-,4920,420,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000053,2026-07-13,안지훈,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000054,2026-07-13,김기남,unregistered,상무보,-,1220,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000056,2026-07-13,신현진,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000059,2026-07-13,양종규,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000062,2026-07-13,이정윤,unregistered,상무보,-,450,450,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000064,2026-07-13,이혁승,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000024,2026-07-13,박시범,unregistered,상무이사,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000066,2026-07-13,천경복,unregistered,상무보,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000020,2026-07-13,박은제,unregistered,상무이사,-,720,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000019,2026-07-13,이영근,unregistered,상무이사,-,420,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000018,2026-07-13,최용희,unregistered,상무이사,-,4972,420,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000016,2026-07-13,김성수,unregistered,상무이사,-,976,420,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000015,2026-07-13,이원해,unregistered,상무이사,-,5170,583,0.01,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000013,2026-07-13,최석규,unregistered,전무이사,-,9257,700,0.02,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000012,2026-07-13,이태원,unregistered,전무이사,-,700,700,0,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000010,2026-07-13,이상훈,registered,전무이사,-,7710,701,0.02,0
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000009,2026-07-13,조재천,registered,부사장,-,2750,1000,0.01,0.01
017800,"HYUNDAI ELEVATOR CO.,LTD",현대엘리베이터(주),20260713000022,2026-07-13,김응도,unregistered,상무이사,-,420,420,0,0
054450,TelechipsInc.,(주)텔레칩스,20260512000516,2026-05-12,노호식,unregistered,상무,-,72,72,0,0
054450,TelechipsInc.,(주)텔레칩스,20260512000520,2026-05-12,이영종,unregistered,상무,-,999,999,0.01,0.01
054450,TelechipsInc.,(주)텔레칩스,20260512000530,2026-05-12,김인수,unregistered,상무,-,475,475,0,0
054450,TelechipsInc.,(주)텔레칩스,20260512000536,2026-05-12,이완규,unregistered,상무,-,2374,2374,0.02,0.02
054450,TelechipsInc.,(주)텔레칩스,20260522000467,2026-05-22,이완규,unregistered,상무,-,0,-2374,0,-0.02
054450,TelechipsInc.,(주)텔레칩스,20260701000536,2026-07-01,이영종,unregistered,상무,-,3000,2001,0.02,0.01
214180,"Hecto Innovation Co., Ltd.",(주)헥토이노베이션,20250109000323,2025-01-09,이현철,registered,대표이사,-,9407,8104,0.07,0.06
214180,"Hecto Innovation Co., Ltd.",(주)헥토이노베이션,20250109000339,2025-01-09,이경민,registered,사내이사,10%이상주주,3208208,16208,24.44,0.76
214180,"Hecto Innovation Co., Ltd.",(주)헥토이노베이션,20250404003547,2025-04-04,이경민,registered,사내이사,10%이상주주,5084278,1876070,38.74,14.3
214180,"Hecto Innovation Co., Ltd.",(주)헥토이노베이션,20251226000435,2025-12-26,이현철,registered,대표이사,-,16885,7478,0.13,0.06
425420,"TFE Co., Ltd.",(주)티에프이,20241203000261,2024-12-03,문성주,registered,대표이사,10%이상주주,5265200,-40000,46.26,-0.35
425420,"TFE Co., Ltd.",(주)티에프이,20250213001576,2025-02-13,김용훈,registered,상무이사,-,36318,10000,0.32,0.09
425420,"TFE Co., Ltd.",(주)티에프이,20260212001484,2026-02-12,김용훈,registered,전무이사,-,56318,20000,0.47,0.15
290520,"Shindo Eng. Lab., Ltd.",(주)신도기연,20260316001132,2026-03-16,박웅기,registered,대표이사,10%이상주주,5741900,-1000000,36.04,-6.28
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20251119000284,2025-11-19,권지은,unregistered,이사,-,5000,2477,0,0
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20251119000299,2025-11-19,한국바이오텍,,-,10%이상주주,19101327,405027,17.05,-2.93
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20251126000642,2025-11-26,한국바이오텍,,-,10%이상주주,19414653,313326,17.33,0.28
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20251203000337,2025-12-03,한국바이오텍,,-,10%이상주주,19781117,366464,17.66,0.33
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20251212000530,2025-12-12,한국바이오텍,,-,10%이상주주,20160000,378883,18,0.34
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260220002386,2026-02-20,한국바이오텍,,-,10%이상주주,20261602,101602,18.09,0.09
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260306000977,2026-03-06,한국바이오텍,,-,10%이상주주,20476602,215000,18.28,0.19
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260313000312,2026-03-13,한국바이오텍,,-,10%이상주주,20730000,253398,18.51,0.23
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260522000616,2026-05-22,한국바이오텍,,-,10%이상주주,20892408,162408,18.65,0.14
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260528001021,2026-05-28,한국바이오텍,,-,10%이상주주,20956300,63892,18.71,0.06
003380,"Harim Holdings Co., Ltd.",(주)하림지주,20260626000745,2026-06-26,권지은,unregistered,상무,-,6000,1000,0.01,0.01
183300,KoMiCo Ltd.,(주)코미코,20260119000248,2026-01-19,이용수,unregistered,이사,-,450,450,0,0
183300,KoMiCo Ltd.,(주)코미코,20260119000268,2026-01-19,박창섭,unregistered,이사,-,330,330,0,0
183300,KoMiCo Ltd.,(주)코미코,20260610000518,2026-06-10,미코,,-,10%이상주주,8598652,4299326,41.85,0.75
183300,KoMiCo Ltd.,(주)코미코,20260806000482,2026-08-06,미코,,-,10%이상주주,21496630,12897978,41.85,0
183300,KoMiCo Ltd.,(주)코미코,20260828001117,2026-08-28,박창섭,unregistered,이사,-,1650,1320,0,0
183300,KoMiCo Ltd.,(주)코미코,20260828001143,2026-08-28,이용수,unregistered,이사,-,2250,1800,0,0
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250311001295,2025-03-11,김동철,registered,대표이사,10%이상주주,2407002,170000,12.62,0.82
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250507000370,2025-05-07,임병배,registered,전무,-,28625,2602,0.14,0
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250507000417,2025-05-07,김동철,registered,대표이사,10%이상주주,2630702,223700,12.58,-0.04
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250508000640,2025-05-08,윤태준,unregistered,상무,-,34824,3165,0.17,0
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250509000244,2025-05-09,이재식,unregistered,CTO(전무),-,1555,141,0.01,0
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20250512000793,2025-05-13,박진,registered,상무,-,61884,5625,0.3,0
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20260102000254,2026-01-02,김동철,registered,대표이사,10%이상주주,2720702,90000,13.01,0.43
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20260618000143,2026-06-18,윤태준,unregistered,상무,-,32824,-2000,0.16,-0.01
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20260624000096,2026-06-24,김동철,registered,대표이사,10%이상주주,2789051,68349,13.34,0.33
094170,"DONGWOON ANATECH CO.,LTD.",(주)동운아나텍,20260824000246,2026-08-24,박진,registered,상무,-,41884,-20000,0.2,-0.1
011090,"ENEX CO.,LTD",(주)에넥스,20260320000444,2026-03-20,박진규,registered,대표이사 회장,10%이상주주,13564794,150948,22.61,0.25
011090,"ENEX CO.,LTD",(주)에넥스,20260323000204,2026-03-23,박성은,unregistered,이사,-,650000,650000,1.08,1.08
011090,"ENEX CO.,LTD",(주)에넥스,20260507000661,2026-05-07,박진규,registered,대표이사 회장,10%이상주주,2712958,-10851836,22.61,0
011090,"ENEX CO.,LTD",(주)에넥스,20260507000671,2026-05-07,김주환,registered,전무,-,6000,-24000,0.05,0
011090,"ENEX CO.,LTD",(주)에넥스,20260507000679,2026-05-07,김시철,registered,전무,-,6062,-24248,0.05,0
011090,"ENEX CO.,LTD",(주)에넥스,20260507000692,2026-05-07,박성은,unregistered,이사,-,130000,-520000,1.08,0
011090,"ENEX CO.,LTD",(주)에넥스,20260615000128,2026-06-15,박진규,registered,대표이사 회장,10%이상주주,2729558,16600,23.02,0.41
011090,"ENEX CO.,LTD",(주)에넥스,20260619000166,2026-06-19,박진규,registered,대표이사 회장,10%이상주주,2765106,35548,23.32,0.3
011090,"ENEX CO.,LTD",(주)에넥스,20260619000167,2026-06-19,박성은,unregistered,이사,-,148039,18039,1.25,0.17
011090,"ENEX CO.,LTD",(주)에넥스,20260619000168,2026-06-19,김주환,registered,전무,-,24000,18000,0.2,0.15
011090,"ENEX CO.,LTD",(주)에넥스,20260619000169,2026-06-19,김시철,registered,전무,-,25362,19300,0.21,0.16
011090,"ENEX CO.,LTD",(주)에넥스,20260818000206,2026-08-18,박진규,registered,대표이사 회장,10%이상주주,2840897,75791,23.96,0.64
011090,"ENEX CO.,LTD",(주)에넥스,20260831001126,2026-08-31,박성은,unregistered,이사,-,191272,43233,1.61,0.36
214430,i3system Inc.,아이쓰리시스템(주),20250616000150,2025-06-16,정한,registered,대표이사,사실상지배주주,2479680,-6000,34.89,-0.09
214430,i3system Inc.,아이쓰리시스템(주),20250814002943,2025-08-14,안재덕,registered,전무,-,2000,-2000,0.03,-0.03
214430,i3system Inc.,아이쓰리시스템(주),20251226000391,2025-12-26,정한,registered,대표이사,사실상지배주주,2469680,-10000,33.8,-1.09
214430,i3system Inc.,아이쓰리시스템(주),20260210000715,2026-02-10,정한,registered,대표이사,사실상지배주주,2457680,-12000,33.63,-0.17
003800,AceBed,(주)에이스침대,20241227000309,2024-12-27,안진환,,-,사실상지배주주,249525,27725,2.25,0.25
003800,AceBed,(주)에이스침대,20241227000307,2024-12-27,안성호,registered,대표이사,사실상지배주주,7769365,-55450,70.06,-0.5
003800,AceBed,(주)에이스침대,20241227000313,2024-12-27,안승환,,-,사실상지배주주,249525,27725,2.25,0.25
003800,AceBed,(주)에이스침대,20250625000444,2025-06-25,안진환,,-,사실상지배주주,293885,44360,2.65,0.4
003800,AceBed,(주)에이스침대,20250625000440,2025-06-25,안성호,registered,대표이사,사실상지배주주,7680645,-88720,69.26,-0.8
003800,AceBed,(주)에이스침대,20250625000449,2025-06-25,안승환,,-,사실상지배주주,293885,44360,2.65,0.4
003800,AceBed,(주)에이스침대,20250721000180,2025-07-21,안성호,registered,대표이사,사실상지배주주,6050415,-1630230,54.56,-14.7
003800,AceBed,(주)에이스침대,20250721000184,2025-07-21,안진환,,-,사실상지배주주,1109000,815115,10,7.35
003800,AceBed,(주)에이스침대,20250721000185,2025-07-21,안승환,,-,사실상지배주주,1109000,815115,10,7.35
003800,AceBed,(주)에이스침대,20251226000341,2025-12-26,안성호,registered,대표이사,사실상지배주주,3832415,-2218000,34.56,-20
003800,AceBed,(주)에이스침대,20251226000343,2025-12-26,안진환,,-,사실상지배주주,2218000,1109000,20,10
003800,AceBed,(주)에이스침대,20251226000348,2025-12-26,안승환,,-,사실상지배주주,2218000,1109000,20,10
092300,"HYUNWOOINDUSTRIALCO.,LTD",현우산업(주),20260309001290,2026-03-09,문인식,registered,대표이사,-,444136,10000,2.33,0.01
092300,"HYUNWOOINDUSTRIALCO.,LTD",현우산업(주),20260506000709,2026-05-06,문희,registered,이사,-,159897,159897,0.84,0.84
214330,"Kumho HT, Inc.",(주)금호에이치티,20251015000236,2025-10-15,에코볼트,,-,10%이상주주,67142142,1361403,30.79,-1.48
214330,"Kumho HT, Inc.",(주)금호에이치티,20251022000214,2025-10-22,에코볼트,,-,10%이상주주,69092201,1950059,31.69,0.9
214330,"Kumho HT, Inc.",(주)금호에이치티,20251028000324,2025-10-28,에코볼트,,-,10%이상주주,70503662,1411461,32.33,0.64
214330,"Kumho HT, Inc.",(주)금호에이치티,20260306000584,2026-03-06,김진곤,registered,대표이사,-,100357,100357,0.05,0.05
214330,"Kumho HT, Inc.",(주)금호에이치티,20260306000603,2026-03-06,김두인,registered,대표이사,-,200000,200000,0.09,0.09
214330,"Kumho HT, Inc.",(주)금호에이치티,20260416000132,2026-04-16,김두인,registered,대표이사,-,40000,-360000,0.18,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260416000128,2026-04-16,전철수,unregistered,이사,-,1220,-10987,0.01,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260416000140,2026-04-16,김두인,registered,대표이사,-,40000,-360000,0.18,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260416000135,2026-04-16,김진곤,registered,대표이사,-,10035,-90322,0.05,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260416000191,2026-04-16,에코볼트,,-,10%이상주주,7050366,-63453296,32.33,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260528000482,2026-05-28,김두인,registered,대표이사,-,60000,20000,0.29,0.11
214330,"Kumho HT, Inc.",(주)금호에이치티,20260605000196,2026-06-05,김두인,registered,대표이사,-,70000,10000,0.33,0.04
214330,"Kumho HT, Inc.",(주)금호에이치티,20260611000140,2026-06-11,전철수,unregistered,이사,-,610,-610,0.01,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260611000155,2026-06-11,김두인,registered,대표이사,-,35000,-35000,0.33,0
214330,"Kumho HT, Inc.",(주)금호에이치티,20260611000159,2026-06-11,김진곤,registered,대표이사,-,5017,-5018,0.05,0
